"","x"
"1500",9.608488959
"1501",8.899960664
"1502",10.73088737
"1503",8.856785868
"1504",9.517323491
"1505",6.156821576
"1506",8.223014789
"1507",10.60234086
"1508",11.10181595
"1509",10.11698926
"1510",8.034990456
"1511",8.87551613
"1512",8.920459397
"1513",10.68009563
"1514",11.32032668
"1515",4.951756072
"1516",10.752015
"1517",7.959389136
"1518",6.738226711
"1519",9.701332279
"1520",8.252004368
"1521",12.08380096
"1522",7.601994875
"1523",8.218038694
"1524",8.103202951
"1525",9.450545553
"1526",11.07807988
"1527",8.963099128
"1528",8.596707827
"1529",6.908663449
"1530",8.256573098
"1531",8.549277262
"1532",9.513728337
"1533",8.769036074
"1534",9.416663208
"1535",9.612521032
"1536",8.965697489
"1537",7.959284143
"1538",8.980460508
"1539",9.753579675
"1540",9.711506211
"1541",7.426361313
"1542",9.80369872
"1543",14.52984356
"1544",7.516106435
"1545",8.280805349
"1546",13.36560879
"1547",8.711129341
"1548",8.502572995
"1549",11.17331955
"1550",8.096171521
"1551",5.406270984
"1552",9.702142853
"1553",9.429886147
"1554",10.23276345
"1555",8.638773692
"1556",15.81028617
"1557",9.703408653
"1558",9.36643847
"1559",7.848802126
"1560",11.29474009
"1561",9.480274281
"1562",9.557558733
"1563",5.711893498
"1564",11.08342643
"1565",9.793452398
"1566",11.02458267
"1567",8.658090881
"1568",12.06276996
"1569",7.473794918
"1570",6.71632696
"1571",11.40212758
"1572",11.68645455
"1573",9.09226822
"1574",8.579506704
"1575",14.19641794
"1576",10.32880396
"1577",8.136589448
"1578",10.14440351
"1579",8.030468268
"1580",9.839375855
"1581",7.642795361
"1582",7.321506421
"1583",10.87003594
"1584",8.325475307
"1585",7.559905692
"1586",10.66327148
"1587",10.19495862
"1588",7.525461981
"1589",10.14912722
"1590",12.68848295
"1591",9.714624016
"1592",9.041238882
"1593",12.10856518
"1594",9.700411081
"1595",11.8554019
"1596",11.54365766
"1597",11.48961102
"1598",9.201536774
"1599",7.430205059
"1600",11.06257609
"1601",7.626699214
"1602",11.76818609
"1603",6.619570471
"1604",10.8567747
"1605",11.20231898
"1606",9.333220636
"1607",8.169148814
"1608",9.664549334
"1609",12.3256998
"1610",12.007534
"1611",9.939771234
"1612",8.975795484
"1613",10.03135785
"1614",8.70851258
"1615",8.883239738
"1616",9.637276941
"1617",12.32838044
"1618",9.090535561
"1619",9.550751327
"1620",7.841273777
"1621",7.513899414
"1622",8.522339343
"1623",9.161596624
"1624",10.40037
"1625",12.81265093
"1626",6.811621974
"1627",11.12711375
"1628",11.65974182
"1629",8.462907561
"1630",13.08023215
"1631",7.773697079
"1632",11.47600455
"1633",10.75430784
"1634",9.562251304
"1635",11.74372485
"1636",8.085595136
"1637",9.151503957
"1638",10.37738604
"1639",5.611644706
"1640",9.470076454
"1641",10.4696457
"1642",14.56552304
"1643",10.65039682
"1644",13.54312482
"1645",8.438125609
"1646",11.69799559
"1647",10.58302731
"1648",11.5723475
"1649",11.02226845
"1650",9.114263882
"1651",8.605192378
"1652",10.98800971
"1653",10.62354459
"1654",9.280238013
"1655",10.13474741
"1656",9.284788952
"1657",13.38877695
"1658",11.73808828
"1659",9.892411545
"1660",12.54861634
"1661",6.620261086
"1662",10.0828607
"1663",7.360882189
"1664",8.909255771
"1665",12.25181077
"1666",11.61364829
"1667",6.466685955
"1668",11.17699927
"1669",7.735168156
"1670",7.992679635
"1671",5.150774084
"1672",9.930063694
"1673",11.58010821
"1674",8.707636374
"1675",10.79130619
"1676",9.214717219
"1677",6.427063268
"1678",6.679284871
"1679",7.829710285
"1680",8.107165048
"1681",10.1124616
"1682",8.767294166
"1683",10.69314069
"1684",12.48701658
"1685",10.77737541
"1686",12.73180353
"1687",8.061633207
"1688",10.21511564
"1689",11.20196188
"1690",8.946748551
"1691",9.103094241
"1692",10.73760112
"1693",9.650862384
"1694",5.795275132
"1695",11.00282147
"1696",12.36035088
"1697",10.48334788
"1698",9.310585702
"1699",10.95329663
"1700",10.32493858
"1701",9.211030702
"1702",8.183408465
"1703",10.98531996
"1704",9.204622117
"1705",9.110551147
"1706",15.12353542
"1707",7.577096106
"1708",11.31911353
"1709",6.241659523
"1710",9.896197107
"1711",7.787355496
"1712",9.632761156
"1713",10.12950921
"1714",3.221663353
"1715",9.767460101
"1716",7.712022147
"1717",9.273695745
"1718",6.453776678
"1719",8.90190261
"1720",8.115805808
"1721",8.228380292
"1722",7.774505484
"1723",9.063021207
"1724",10.28089006
"1725",10.14876852
"1726",10.08077905
"1727",9.51644144
"1728",5.583770909
"1729",5.394072948
"1730",8.687708877
"1731",7.162263425
"1732",9.895893523
"1733",10.26346815
"1734",10.57359106
"1735",10.73288194
"1736",9.436936257
"1737",13.35469785
"1738",4.549151004
"1739",9.459332243
"1740",7.675285311
"1741",7.844261611
"1742",8.500257258
"1743",9.890077949
"1744",13.68817161
"1745",7.801640342
"1746",12.06096622
"1747",5.635674476
"1748",12.10479701
"1749",9.032733573
"1750",11.79549466
"1751",10.88071047
"1752",10.73767107
"1753",10.16511246
"1754",8.431257167
"1755",9.155095297
"1756",11.02298487
"1757",7.857650798
"1758",8.615612706
"1759",11.73642721
"1760",8.926083714
"1761",8.15539607
"1762",10.39541647
"1763",11.15637361
"1764",11.10575369
"1765",9.4218536
"1766",8.8321156
"1767",8.233377105
"1768",8.825342469
"1769",9.40258329
"1770",12.12411162
"1771",7.168881691
"1772",9.828084821
"1773",10.77515782
"1774",9.988584791
"1775",11.05490798
"1776",6.138856795
"1777",7.45237717
"1778",8.084463839
"1779",7.603221869
"1780",11.08034573
"1781",5.518813358
"1782",8.091373398
"1783",10.73600917
"1784",7.970433225
"1785",8.462493333
"1786",11.72807751
"1787",10.55438286
"1788",12.18222185
"1789",8.891741194
"1790",7.393938784
"1791",10.48628731
"1792",9.959686633
"1793",12.05617005
"1794",6.877592347
"1795",15.91740992
"1796",10.23725429
"1797",10.86860234
"1798",7.875844154
"1799",8.920688724
"1800",8.514588198
"1801",9.079927983
"1802",10.21447262
"1803",8.584028418
"1804",5.839115867
"1805",7.465059759
"1806",8.282700777
"1807",10.48329181
"1808",13.98803866
"1809",12.53933294
"1810",11.18781256
"1811",9.755208876
"1812",11.97243586
"1813",13.16866838
"1814",8.625624946
"1815",8.087544056
"1816",8.356826186
"1817",10.2658163
"1818",8.780221871
"1819",7.490947357
"1820",8.057122884
"1821",11.05782986
"1822",8.120499703
"1823",9.505529675
"1824",10.28713813
"1825",9.486386216
"1826",8.685636562
"1827",8.886444061
"1828",6.552385443
"1829",11.43688194
"1830",8.245842197
"1831",8.966432538
"1832",8.132433575
"1833",11.39745406
"1834",8.977300096
"1835",11.41495901
"1836",8.480409254
"1837",8.964098338
"1838",8.239049328
"1839",10.201101
"1840",12.11546094
"1841",8.524991682
"1842",8.355905979
"1843",9.462288086
"1844",7.881936563
"1845",13.36394185
"1846",6.678100667
"1847",11.61621301
"1848",10.75538104
"1849",11.82765499
"1850",9.192367684
"1851",13.1524618
"1852",9.896156204
"1853",7.197478816
"1854",10.18269746
"1855",12.7353981
"1856",9.063113935
"1857",9.349307989
"1858",9.722325121
"1859",12.2864402
"1860",10.78440365
"1861",7.876915049
"1862",12.58367295
"1863",8.732781278
"1864",10.85653351
"1865",11.42235544
"1866",10.65465697
"1867",7.115384019
"1868",9.613794643
"1869",12.28219336
"1870",9.438136843
"1871",9.125303788
"1872",9.001120314
"1873",10.49220008
"1874",8.18517148
"1875",11.66506463
"1876",13.68668226
"1877",7.271597151
"1878",9.061439673
"1879",8.017769844
"1880",9.1178802
"1881",7.182773484
"1882",12.30480433
"1883",7.098427555
"1884",8.758236188
"1885",5.819378723
"1886",11.58443029
"1887",7.432098917
"1888",8.985353066
"1889",13.65191455
"1890",13.47645576
"1891",11.18210633
"1892",8.342102251
"1893",7.865002507
"1894",10.11872959
"1895",7.641405648
"1896",8.653804711
"1897",8.791308457
"1898",12.06084786
"1899",10.5597166
"1900",8.372557808
"1901",8.170890063
"1902",8.668224457
"1903",11.45382347
"1904",9.205674879
"1905",9.663052438
"1906",7.927734879
"1907",9.96904161
"1908",8.200289249
"1909",6.710344334
"1910",10.54213045
"1911",9.158930185
"1912",10.12450793
"1913",10.02618479
"1914",11.43648306
"1915",12.23005758
"1916",8.41309789
"1917",12.05647789
"1918",8.939579155
"1919",8.473517065
"1920",10.53427305
"1921",9.381772616
"1922",5.730230053
"1923",11.13506879
"1924",7.788657639
"1925",9.95948011
"1926",9.848930706
"1927",9.746879412
"1928",9.314421978
"1929",10.01212396
"1930",10.84592944
"1931",8.540000035
"1932",11.58307439
"1933",10.92530417
"1934",11.07790265
"1935",10.04655939
"1936",9.601152919
"1937",6.986472769
"1938",13.16071167
"1939",10.28429835
"1940",7.140153521
"1941",9.773703135
"1942",7.90869281
"1943",10.32399438
"1944",7.917014561
"1945",9.57424088
"1946",9.137975593
"1947",8.700520761
"1948",9.916590104
"1949",8.97459095
"1950",8.689321455
"1951",9.497300623
"1952",13.45789634
"1953",8.080175571
"1954",12.98659349
"1955",5.346167164
"1956",6.978175807
"1957",7.279821981
"1958",11.3149176
"1959",8.723397891
"1960",11.43829086
"1961",12.22973716
"1962",9.493086588
"1963",13.98738042
"1964",4.746551354
"1965",11.8964893
"1966",4.213649815
"1967",8.437087062
"1968",10.53180618
"1969",11.66436637
"1970",9.952903137
"1971",8.828721013
"1972",5.960474724
"1973",8.534672451
"1974",9.676996547
"1975",10.98915868
"1976",8.437444282
"1977",11.39803125
"1978",10.21343223
"1979",10.18367857
"1980",7.801585976
"1981",9.247910022
"1982",12.539109
"1983",7.99733075
"1984",8.916352127
"1985",7.643473988
"1986",9.650331449
"1987",11.01579639
"1988",11.09987781
"1989",9.331777134
"1990",9.251306855
"1991",12.87108446
"1992",8.832992844
"1993",10.37869217
"1994",8.12143746
"1995",6.489289452
"1996",9.186251293
"1997",9.607471057
"1998",4.226889861
"1999",9.255102675
"2000",10.2880908
"2001",7.837103059
"2002",7.436008633
"2003",8.585973392
"2004",11.35973151
"2005",9.082150303
"2006",6.84324284
"2007",11.63302516
"2008",9.281676077
"2009",9.398820957
"2010",10.08247417
"2011",12.91042977
"2012",9.53410434
"2013",11.01712172
"2014",8.442905177
"2015",9.945440967
"2016",10.6920097
"2017",6.877665405
"2018",8.849084264
"2019",9.209357576
"2020",10.73511927
"2021",7.071262911
"2022",10.17439834
"2023",13.35241717
"2024",10.99684679
"2025",8.558629438
"2026",12.48849414
"2027",6.401918407
"2028",11.75745973
"2029",8.645169168
"2030",8.551687653
"2031",9.923420414
"2032",9.743725091
"2033",10.87565141
"2034",11.37717424
"2035",9.331898307
"2036",7.803808622
"2037",9.900634987
"2038",9.062005524
"2039",8.925168368
"2040",10.36467503
"2041",6.367463209
"2042",10.10678789
"2043",9.189739622
"2044",9.812623565
"2045",9.713731731
"2046",9.221075581
"2047",10.96810618
"2048",7.705709684
"2049",6.127180019
"2050",9.623934804
"2051",9.744676775
"2052",6.165151838
"2053",10.62650726
"2054",8.736558784
"2055",10.95971408
"2056",11.73987331
"2057",17.84790845
"2058",7.569915722
"2059",6.130566137
"2060",9.68224435
"2061",6.220150838
"2062",9.511134656
"2063",10.15923205
"2064",9.463945091
"2065",7.896950997
"2066",6.305596287
"2067",12.55176154
"2068",11.10872659
"2069",11.53353849
"2070",10.88720509
"2071",9.024186177
"2072",9.25436452
"2073",9.172882113
"2074",12.78250494
"2075",10.36187376
"2076",9.911664402
"2077",7.796627409
"2078",6.350461128
"2079",10.41399988
"2080",6.313499211
"2081",10.54523983
"2082",9.163256207
"2083",9.339498763
"2084",5.064046261
"2085",11.34733485
"2086",8.19249128
"2087",9.300894176
"2088",8.820741677
"2089",9.622167397
"2090",7.086899262
"2091",8.176088115
"2092",10.44281529
"2093",8.047089428
"2094",9.17947132
"2095",8.148119732
"2096",7.622047137
"2097",6.076369571
"2098",6.351984601
"2099",9.127983022
"2100",6.429592219
"2101",9.240027134
"2102",10.77667954
"2103",10.23917902
"2104",11.14217379
"2105",7.621295449
"2106",7.900391633
"2107",9.003236118
"2108",11.35723357
"2109",14.12361563
"2110",9.23928183
"2111",6.872042604
"2112",8.120848347
"2113",8.789630263
"2114",9.700833471
"2115",12.19647355
"2116",8.526228038
"2117",9.30592227
"2118",11.32083867
"2119",11.57727793
"2120",12.96886875
"2121",7.498161077
"2122",11.24443601
"2123",11.50166929
"2124",7.976920136
"2125",9.375924281
"2126",5.381868683
"2127",8.478815079
"2128",11.27456068
"2129",9.909002704
"2130",8.934355523
"2131",6.085139036
"2132",12.05960082
"2133",8.948829387
"2134",11.52122164
"2135",8.668608783
"2136",10.09187363
"2137",11.33041056
"2138",7.576844124
"2139",7.537957761
"2140",12.56451061
"2141",7.127994136
"2142",9.460899055
"2143",10.28676293
"2144",8.939870675
"2145",9.470806548
"2146",10.22173716
"2147",8.580768282
"2148",9.099237518
"2149",8.960065345
"2150",9.322958887
"2151",10.81147673
"2152",7.428893077
"2153",9.559416225
"2154",10.41368642
"2155",11.25477445
"2156",11.37602046
"2157",9.564845199
"2158",8.726245394
"2159",9.650331449
"2160",11.48715297
"2161",7.581552993
"2162",10.25410314
"2163",9.266825479
"2164",7.455680691
"2165",9.471732644
"2166",11.68996727
"2167",9.110457036
"2168",8.833733318
"2169",8.529451405
"2170",4.955748146
"2171",14.99615588
"2172",10.50240085
"2173",6.577945854
"2174",9.674566244
"2175",5.679928646
"2176",8.542967143
"2177",9.993576717
"2178",11.19212311
"2179",8.332493389
"2180",9.297614494
"2181",11.75391348
"2182",8.91923703
"2183",8.783448327
"2184",10.14187393
"2185",9.27058709
"2186",11.73787133
"2187",11.63352889
"2188",5.665857784
"2189",5.365440073
"2190",9.683498663
"2191",10.14174161
"2192",9.104273542
"2193",10.75441965
"2194",8.770689541
"2195",8.210806157
"2196",10.9133544
"2197",9.136510042
"2198",10.29556632
"2199",11.07274312
"2200",10.70531949
"2201",10.69104664
"2202",11.83118232
"2203",12.49270197
"2204",11.94500243
"2205",8.896326701
"2206",8.625604384
"2207",9.189001643
"2208",9.944624289
"2209",7.214571964
"2210",8.947967413
"2211",9.584207361
"2212",8.111341937
"2213",7.5358922
"2214",9.909700257
"2215",7.844332983
"2216",13.7483652
"2217",10.68999362
"2218",12.89157149
"2219",10.46892278
"2220",7.777619433
"2221",8.59173734
"2222",8.669210365
"2223",7.074677253
"2224",12.25170456
"2225",8.988345518
"2226",11.51847232
"2227",12.72587608
"2228",10.18269746
"2229",8.646174076
"2230",8.578523529
"2231",8.643864261
"2232",8.121752393
"2233",10.61351029
"2234",9.724226035
"2235",10.62899892
"2236",8.168507202
"2237",5.973210288
"2238",9.262255143
"2239",11.17992033
"2240",13.1239304
"2241",14.20826887
"2242",8.343054372
"2243",6.6495869
"2244",7.67177918
"2245",11.16647718
"2246",8.393356406
"2247",12.78693525
"2248",6.448713433
"2249",8.774834848
"2250",11.28051292
"2251",7.771084276
"2252",8.711089445
"2253",9.663257996
"2254",8.480352061
"2255",6.8870885
"2256",8.071672207
"2257",9.538949418
"2258",7.886756894
"2259",9.331341947
"2260",11.5823557
"2261",10.78589223
"2262",8.291107643
"2263",10.56440069
"2264",7.40008979
"2265",6.683505917
"2266",8.070247936
"2267",9.851199658
"2268",10.75189117
"2269",12.18932682
"2270",5.167870583
"2271",10.58891553
"2272",9.447100277
"2273",7.528013957
"2274",7.727085793
"2275",11.65485224
"2276",12.03861779
"2277",9.033931786
"2278",9.426898819
"2279",13.07247699
"2280",9.836162617
"2281",10.35869218
"2282",4.748971153
"2283",8.806397497
"2284",9.247027466
"2285",10.53376901
"2286",7.484049647
"2287",9.710273408
"2288",7.629408368
"2289",14.23567072
"2290",7.595578964
"2291",12.60995598
"2292",11.89958034
"2293",7.794981135
"2294",8.583698061
"2295",6.412776938
"2296",8.318537358
"2297",9.076319931
"2298",11.42933156
"2299",10.35818807
"2300",9.248911241
"2301",6.410232726
"2302",12.23453345
"2303",9.065352478
"2304",11.10747744
"2305",10.45070725
"2306",9.504497657
"2307",10.15882601
"2308",9.18112871
"2309",10.60039033
"2310",12.68714794
"2311",15.29071413
"2312",8.355007242
"2313",8.600891485
"2314",9.645100983
"2315",8.093608835
"2316",7.538786704
"2317",8.600268419
"2318",9.481396948
"2319",6.489963536
"2320",9.990982419
"2321",7.670438608
"2322",11.35942814
"2323",11.14616438
"2324",9.570462834
"2325",5.983693811
"2326",6.132803909
"2327",10.76473872
"2328",8.018917754
"2329",10.21366705
"2330",12.26548128
"2331",10.91757882
"2332",9.371301516
"2333",8.390195522
"2334",9.137679609
"2335",10.3573978
"2336",10.93091348
"2337",7.096736292
"2338",9.519916957
"2339",9.323530991
"2340",6.11320659
"2341",9.289171836
"2342",11.53674003
"2343",9.095389967
"2344",5.752152335
"2345",12.2444081
"2346",10.60314783
"2347",7.282341251
"2348",8.977161946
"2349",9.291458532
"2350",10.97319396
"2351",8.025273819
"2352",10.11481635
"2353",10.29074306
"2354",7.758453705
"2355",8.060123222
"2356",6.884337855
"2357",8.447666454
"2358",8.997951283
"2359",10.22749538
"2360",11.75575197
"2361",13.80585302
"2362",8.899471425
"2363",12.79002103
"2364",8.947519777
"2365",9.77846865
"2366",5.441898794
"2367",10.19982392
"2368",11.91260952
"2369",13.53792437
"2370",9.859728334
"2371",5.726316798
"2372",9.367647064
"2373",6.937824579
"2374",8.301598243
"2375",10.9564011
"2376",9.067058032
"2377",9.162808248
"2378",10.92183226
"2379",6.829879582
"2380",6.02441755
"2381",15.02139418
"2382",10.32238898
"2383",5.308032891
"2384",8.691449052
"2385",10.99169264
"2386",12.44121555
"2387",5.81506321
"2388",12.53081803
"2389",11.35860126
"2390",9.677705032
"2391",8.472749469
"2392",10.71202631
"2393",11.51623875
"2394",5.084585813
"2395",8.475850999
"2396",12.14476708
"2397",9.079529854
"2398",7.68926635
"2399",9.366162484
"2400",11.87076426
"2401",8.754455142
"2402",12.62255065
"2403",11.20284358
"2404",9.979892791
"2405",8.222898883
"2406",9.094307393
"2407",11.33712281
"2408",8.662578086
"2409",11.71906981
"2410",10.25323584
"2411",9.327981234
"2412",7.136587367
"2413",8.73568092
"2414",8.360276836
"2415",9.798354162
"2416",7.630763906
"2417",6.356215963
"2418",6.886149095
"2419",9.467184047
"2420",8.598243911
"2421",10.60607375
"2422",6.694173055
"2423",6.156018081
"2424",9.347728966
"2425",9.371438449
"2426",8.514348153
"2427",12.92640537
"2428",7.066654981
"2429",8.675348214
"2430",10.32035018
"2431",9.649272842
"2432",10.93175695
"2433",9.042431761
"2434",8.628813805
"2435",10.7847209
"2436",9.681382538
"2437",9.658577124
"2438",8.657658338
"2439",7.892354433
"2440",12.52954265
